Country,Crop,Phase,Meantha,Variance,StdDev,Mintha,Maxtha,ObsCount,NeutralMean,RiskPct
"China, mainland",Sunflower seed,ElNino,1.2453,0.0,0.0,1.2453,1.2453,1,1.16984,6.450454763044526
"China, mainland",Sunflower seed,LaNina,0.875,0.0,0.0,0.875,0.875,1,1.16984,-25.20344662517951
"China, mainland",Sunflower seed,Neutral,1.16984,0.028395677999999976,0.16851017179980554,0.8684,1.2453,5,1.16984,0.0
"China, mainland",Sweet potatoes,ElNino,9.2494,0.0,0.0,9.2494,9.2494,1,7.871840000000001,17.499847557877178
"China, mainland",Sweet potatoes,LaNina,10.8271,0.0,0.0,10.8271,10.8271,1,7.871840000000001,37.54217565397669
"China, mainland",Sweet potatoes,Neutral,7.871840000000001,1.4555588329999996,1.2064654296746342,6.8948,9.8339,5,7.871840000000001,0.0
"China, mainland","Tangerines, mandarins, clementines",ElNino,2.7419,0.0,0.0,2.7419,2.7419,1,2.61872,4.703824769352952
"China, mainland","Tangerines, mandarins, clementines",LaNina,2.7391,0.0,0.0,2.7391,2.7391,1,2.61872,4.596902303415406
"China, mainland","Tangerines, mandarins, clementines",Neutral,2.61872,0.04339171200000008,0.20830677377368237,2.3137,2.8462,5,2.61872,0.0
"China, mainland",Taro,ElNino,11.4286,0.0,0.0,11.4286,11.4286,1,11.2405,1.673413104399258
"China, mainland",Taro,LaNina,11.7143,0.0,0.0,11.7143,11.7143,1,11.2405,4.215114985988158
"China, mainland",Taro,Neutral,11.2405,0.10091154500000012,0.31766577561959697,10.7143,11.5385,5,11.2405,0.0
"China, mainland",Tea leaves,ElNino,0.3003,0.0,0.0,0.3003,0.3003,1,0.26856,11.818588025022336
"China, mainland",Tea leaves,LaNina,0.2974,0.0,0.0,0.2974,0.2974,1,0.26856,10.738754840631506
"China, mainland",Tea leaves,Neutral,0.26856,0.0008334029999999995,0.0288687200963257,0.2349,0.3118,5,0.26856,0.0
"China, mainland",Tomatoes,ElNino,18.1818,0.0,0.0,18.1818,18.1818,1,17.10454,6.298093956341409
"China, mainland",Tomatoes,LaNina,19.5,0.0,0.0,19.5,19.5,1,17.10454,14.00481977299594
"China, mainland",Tomatoes,Neutral,17.10454,1.7705555580000005,1.330622244666006,16.0,19.25,5,17.10454,0.0
"China, mainland","True hemp, raw or retted",ElNino,0.5357000000000001,0.0,0.0,0.5357000000000001,0.5357000000000001,1,0.53454,0.21700901709882325
"China, mainland","True hemp, raw or retted",LaNina,0.5484,0.0,0.0,0.5484,0.5484,1,0.53454,2.5928836008530665
"China, mainland","True hemp, raw or retted",Neutral,0.53454,0.00039058300000000007,0.01976317282219634,0.5,0.55,5,0.53454,0.0
"China, mainland",Unmanufactured tobacco,ElNino,1.5008,0.0,0.0,1.5008,1.5008,1,1.35784,10.52848641960761
"China, mainland",Unmanufactured tobacco,LaNina,1.6964,0.0,0.0,1.6964,1.6964,1,1.35784,24.933718258410416
"China, mainland",Unmanufactured tobacco,Neutral,1.35784,0.03799141300000001,0.19491386046148695,1.2258,1.6899000000000002,5,1.35784,0.0
"China, mainland",Vegetables Primary,ElNino,11.2468,0.0,0.0,11.2468,11.2468,1,10.71532,4.960001194551354
"China, mainland",Vegetables Primary,LaNina,11.7023,0.0,0.0,11.7023,11.7023,1,10.71532,9.21092417211991
"China, mainland",Vegetables Primary,Neutral,10.71532,0.27806782699999966,0.5273213697547252,10.0401,11.4978,5,10.71532,0.0
"China, mainland",Watermelons,ElNino,13.1707,0.0,0.0,13.1707,13.1707,1,12.70016,3.7049926930054404
"China, mainland",Watermelons,LaNina,13.9241,0.0,0.0,13.9241,13.9241,1,12.70016,9.63720142108445
"China, mainland",Watermelons,Neutral,12.70016,0.35336830300000044,0.5944478976327534,12.2642,13.7215,5,12.70016,0.0
"China, mainland",Wheat,ElNino,1.0217,0.0,0.0,1.0217,1.0217,1,0.78156,30.725728031117256
"China, mainland",Wheat,LaNina,1.127,0.0,0.0,1.127,1.127,1,0.78156,44.19878192333282
"China, mainland",Wheat,Neutral,0.78156,0.03398107300000001,0.1843395589665984,0.5578,1.058,5,0.78156,0.0
Colombia,"Agave fibres, raw, n.e.c.",ElNino,1.2258,0.0,0.0,1.2258,1.2258,1,1.2449,-1.534259779901992
Colombia,"Agave fibres, raw, n.e.c.",LaNina,1.2426,0.0,0.0,1.2426,1.2426,1,1.2449,-0.18475379548557866
Colombia,"Agave fibres, raw, n.e.c.",Neutral,1.2449,9.988499999999933e-05,0.009994248345923737,1.2333,1.2593,5,1.2449,0.0
Colombia,Avocados,ElNino,8.3333,0.0,0.0,8.3333,8.3333,1,8.381939999999998,-0.5802952538433693
Colombia,Avocados,LaNina,8.3007,0.0,0.0,8.3007,8.3007,1,8.381939999999998,-0.9692266945360805
Colombia,Avocados,Neutral,8.381939999999998,0.015871718000000007,0.12598300679059857,8.235299999999999,8.571399999999999,5,8.381939999999998,0.0
Colombia,Bananas,ElNino,22.5172,0.0,0.0,22.5172,22.5172,1,21.870620000000002,2.956386238707437
Colombia,Bananas,LaNina,26.3448,0.0,0.0,26.3448,26.3448,1,21.870620000000002,20.45749045980405
Colombia,Bananas,Neutral,21.870620000000002,4.4256101319999965,2.103713414892817,19.2966,24.8276,5,21.870620000000002,0.0
Colombia,Barley,ElNino,1.9531,0.0,0.0,1.9531,1.9531,1,1.9965800000000002,-2.177723907882488
Colombia,Barley,LaNina,1.5607,0.0,0.0,1.5607,1.5607,1,1.9965800000000002,-21.831331576996675
Colombia,Barley,Neutral,1.9965800000000002,0.03063194699999995,0.17501984744593954,1.7273,2.2041,5,1.9965800000000002,0.0
Colombia,"Beans, dry",ElNino,0.5263,0.0,0.0,0.5263,0.5263,1,0.55402,-5.0034294790801725
Colombia,"Beans, dry",LaNina,0.5594,0.0,0.0,0.5594,0.5594,1,0.55402,0.9710840763871433
Colombia,"Beans, dry",Neutral,0.55402,0.00031278200000000184,0.017685643895544258,0.5388,0.5844,5,0.55402,0.0
Colombia,Cabbages,ElNino,30.0,0.0,0.0,30.0,30.0,1,25.25946,18.767384575917298
Colombia,Cabbages,LaNina,32.8125,0.0,0.0,32.8125,32.8125,1,25.25946,29.901826879909542
Colombia,Cabbages,Neutral,25.25946,25.007922518000008,5.000792189043652,19.2308,32.2581,5,25.25946,0.0
Colombia,Cantaloupes and other melons,ElNino,16.9444,0.0,0.0,16.9444,16.9444,1,16.86422,0.47544446170651317
Colombia,Cantaloupes and other melons,LaNina,17.027,0.0,0.0,17.027,17.027,1,16.86422,0.9652388310873642
Colombia,Cantaloupes and other melons,Neutral,16.86422,0.007252416999999966,0.08516112375961209,16.7647,16.9863,5,16.86422,0.0
Colombia,Carrots and turnips,ElNino,23.871,0.0,0.0,23.871,23.871,1,24.04954,-0.7423842618195678
Colombia,Carrots and turnips,LaNina,23.939400000000003,0.0,0.0,23.939400000000003,23.939400000000003,1,24.04954,-0.4579713374975059
Colombia,Carrots and turnips,Neutral,24.04954,0.03909016300000019,0.1977123238445196,23.75,24.2857,5,24.04954,0.0
Colombia,"Cassava, fresh",ElNino,5.6338,0.0,0.0,5.6338,5.6338,1,5.69074,-1.000572860471573
Colombia,"Cassava, fresh",LaNina,5.9028,0.0,0.0,5.9028,5.9028,1,5.69074,3.7264046503618182
Colombia,"Cassava, fresh",Neutral,5.69074,0.01624090800000008,0.12743982109215346,5.6,5.9155,5,5.69074,0.0
Colombia,Cauliflowers and broccoli,ElNino,23.0159,0.0,0.0,23.0159,23.0159,1,23.07716,-0.2654572746386503
Colombia,Cauliflowers and broccoli,LaNina,24.031,0.0,0.0,24.031,24.031,1,23.07716,4.133264231820552
Colombia,Cauliflowers and broccoli,Neutral,23.07716,0.10997316300000001,0.3316220182677863,22.7273,23.622,5,23.07716,0.0
Colombia,"Cereals, primary",ElNino,1.2591,0.0,0.0,1.2591,1.2591,1,1.35354,-6.977259630302751
Colombia,"Cereals, primary",LaNina,1.4217,0.0,0.0,1.4217,1.4217,1,1.35354,5.035684205860188
Colombia,"Cereals, primary",Neutral,1.35354,0.005013958000000011,0.07080930729784052,1.2752,1.4542,5,1.35354,0.0
Colombia,"Chick peas, dry",ElNino,0.471,0.0,0.0,0.471,0.471,1,0.46446,1.4080868104895987
Colombia,"Chick peas, dry",LaNina,0.4688,0.0,0.0,0.4688,0.4688,1,0.46446,0.934418464453346
Colombia,"Chick peas, dry",Neutral,0.46446,1.040800000000002e-05,0.003226143208228677,0.4613,0.4689,5,0.46446,0.0
Colombia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",ElNino,12.7536,0.0,0.0,12.7536,12.7536,1,12.00564,6.2300718662228824
Colombia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",LaNina,13.5211,0.0,0.0,13.5211,13.5211,1,12.00564,12.62290057006541
Colombia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Neutral,12.00564,0.6303271279999989,0.7939314378458626,11.0769,13.1429,5,12.00564,0.0
Colombia,"Citrus Fruit, Total",ElNino,14.8148,0.0,0.0,14.8148,14.8148,1,14.37154,3.0842902013284617
Colombia,"Citrus Fruit, Total",LaNina,15.3704,0.0,0.0,15.3704,15.3704,1,14.37154,6.9502642027228845
Colombia,"Citrus Fruit, Total",Neutral,14.37154,0.29418062800000117,0.5423842069972181,13.6,15.0,5,14.37154,0.0
Colombia,Cocoa beans,ElNino,0.4572,0.0,0.0,0.4572,0.4572,1,0.44694,2.2956101490132887
Colombia,Cocoa beans,LaNina,0.4595,0.0,0.0,0.4595,0.4595,1,0.44694,2.8102206112677353
Colombia,Cocoa beans,Neutral,0.44694,0.00017406799999999958,0.013193483239842296,0.4333,0.4684,5,0.44694,0.0
Colombia,"Coffee, green",ElNino,0.6059,0.0,0.0,0.6059,0.6059,1,0.5727800000000001,5.782324801843627
Colombia,"Coffee, green",LaNina,0.5622999999999999,0.0,0.0,0.5622999999999999,0.5622999999999999,1,0.5727800000000001,-1.8296728237718065
Colombia,"Coffee, green",Neutral,0.5727800000000001,0.0006554470000000013,0.02560169916236032,0.5408999999999999,0.6067,5,0.5727800000000001,0.0
Colombia,Cucumbers and gherkins,ElNino,14.1935,0.0,0.0,14.1935,14.1935,1,13.727440000000001,3.395097702120707
Colombia,Cucumbers and gherkins,LaNina,14.1176,0.0,0.0,14.1176,14.1176,1,13.727440000000001,2.8421905322478045
Colombia,Cucumbers and gherkins,Neutral,13.727440000000001,0.07580551300000012,0.2753280098355416,13.3333,14.0,5,13.727440000000001,0.0
Colombia,Eggplants (aubergines),ElNino,13.709700000000002,0.0,0.0,13.709700000000002,13.709700000000002,1,13.58348,0.9292169606021562
Colombia,Eggplants (aubergines),LaNina,13.9683,0.0,0.0,13.9683,13.9683,1,13.58348,2.833000085397847
Colombia,Eggplants (aubergines),Neutral,13.58348,0.04168068700000006,0.20415848500613454,13.3333,13.871,5,13.58348,0.0
Colombia,"Fibre Crops, Fibre Equivalent",ElNino,0.5043,0.0,0.0,0.5043,0.5043,1,0.5420200000000001,-6.959152798789728
Colombia,"Fibre Crops, Fibre Equivalent",LaNina,0.5949,0.0,0.0,0.5949,0.5949,1,0.5420200000000001,9.756097560975595
Colombia,"Fibre Crops, Fibre Equivalent",Neutral,0.5420200000000001,0.0007179369999999999,0.026794346418601067,0.5139,0.5706,5,0.5420200000000001,0.0
Colombia,Fruit Primary,ElNino,10.8939,0.0,0.0,10.8939,10.8939,1,9.1913,18.524039036915347
Colombia,Fruit Primary,LaNina,9.7073,0.0,0.0,9.7073,9.7073,1,9.1913,5.614004547778878
Colombia,Fruit Primary,Neutral,9.1913,0.011760344999999915,0.10844512437172966,9.073,9.3263,5,9.1913,0.0
Colombia,Grapes,ElNino,11.8182,0.0,0.0,11.8182,11.8182,1,11.65,1.4437768240343243
Colombia,Grapes,LaNina,11.5385,0.0,0.0,11.5385,11.5385,1,11.65,-0.9570815450643733
Colombia,Grapes,Neutral,11.65,0.2251512350000003,0.4745010379335332,11.1111,12.2222,5,11.65,0.0
Colombia,"Groundnuts, excluding shelled",ElNino,1.25,0.0,0.0,1.25,1.25,1,1.25,0.0
Colombia,"Groundnuts, excluding shelled",LaNina,1.25,0.0,0.0,1.25,1.25,1,1.25,0.0
Colombia,"Groundnuts, excluding shelled",Neutral,1.25,0.0,0.0,1.25,1.25,5,1.25,0.0
Colombia,"Lentils, dry",ElNino,0.495,0.0,0.0,0.495,0.495,1,0.50222,-1.4376169806061097
Colombia,"Lentils, dry",LaNina,0.5,0.0,0.0,0.5,0.5,1,0.50222,-0.44203735414758466
Colombia,"Lentils, dry",Neutral,0.50222,5.462000000000027e-06,0.002337092210418756,0.5,0.5056,5,0.50222,0.0
Colombia,Lettuce and chicory,ElNino,6.3158,0.0,0.0,6.3158,6.3158,1,6.060560000000001,4.21149200733925
Colombia,Lettuce and chicory,LaNina,6.5,0.0,0.0,6.5,6.5,1,6.060560000000001,7.250815106194796
Colombia,Lettuce and chicory,Neutral,6.060560000000001,0.03343450300000004,0.18285104046737072,5.8824,6.3158,5,6.060560000000001,0.0
Colombia,Maize (corn),ElNino,1.0022,0.0,0.0,1.0022,1.0022,1,1.10836,-9.578115413764483
Colombia,Maize (corn),LaNina,1.0759,0.0,0.0,1.0759,1.0759,1,1.10836,-2.928651340719616
Colombia,Maize (corn),Neutral,1.10836,0.008816143,0.09389431825195814,1.005,1.2545,5,1.10836,0.0
Colombia,"Mangoes, guavas and mangosteens",ElNino,13.0,0.0,0.0,13.0,13.0,1,12.85524,1.1260777706211613
Colombia,"Mangoes, guavas and mangosteens",LaNina,12.8846,0.0,0.0,12.8846,12.8846,1,12.85524,0.2283893571804221
Colombia,"Mangoes, guavas and mangosteens",Neutral,12.85524,0.044946223000000084,0.2120052428596993,12.5,13.0612,5,12.85524,0.0
Colombia,Oil palm fruit,ElNino,15.3333,0.0,0.0,15.3333,15.3333,1,15.272319999999999,0.399284457109337
Colombia,Oil palm fruit,LaNina,15.1786,0.0,0.0,15.1786,15.1786,1,15.272319999999999,-0.6136592213887567
Colombia,Oil palm fruit,Neutral,15.272319999999999,0.05185573699999991,0.22771854777334213,15.0,15.5556,5,15.272319999999999,0.0
Colombia,"Oilcrops, Cake Equivalent",ElNino,0.5071,0.0,0.0,0.5071,0.5071,1,0.49416000000000004,2.6185850736603427
Colombia,"Oilcrops, Cake Equivalent",LaNina,0.6417,0.0,0.0,0.6417,0.6417,1,0.49416000000000004,29.856726566294316
Colombia,"Oilcrops, Cake Equivalent",Neutral,0.49416000000000004,0.000497008,0.022293676233407535,0.4571,0.515,5,0.49416000000000004,0.0
Colombia,"Oilcrops, Oil Equivalent",ElNino,0.215,0.0,0.0,0.215,0.215,1,0.20554,4.602510460251044
Colombia,"Oilcrops, Oil Equivalent",LaNina,0.2764,0.0,0.0,0.2764,0.2764,1,0.20554,34.475041354480865
Colombia,"Oilcrops, Oil Equivalent",Neutral,0.20554,8.910799999999989e-05,0.009439703385170526,0.1903,0.2161,5,0.20554,0.0
Colombia,"Onions and shallots, dry (excluding dehydrated)",ElNino,17.6829,0.0,0.0,17.6829,17.6829,1,17.30372,2.191320710228793
Colombia,"Onions and shallots, dry (excluding dehydrated)",LaNina,18.8235,0.0,0.0,18.8235,18.8235,1,17.30372,8.782966899603096
Colombia,"Onions and shallots, dry (excluding dehydrated)",Neutral,17.30372,0.0635551519999999,0.25210147163394325,17.1053,17.6471,5,17.30372,0.0
Colombia,Oranges,ElNino,14.8148,0.0,0.0,14.8148,14.8148,1,14.37154,3.0842902013284617
Colombia,Oranges,LaNina,15.3704,0.0,0.0,15.3704,15.3704,1,14.37154,6.9502642027228845
Colombia,Oranges,Neutral,14.37154,0.29418062800000117,0.5423842069972181,13.6,15.0,5,14.37154,0.0
Colombia,"Other vegetables, fresh n.e.c.",ElNino,17.8571,0.0,0.0,17.8571,17.8571,1,17.56458,1.6653970661410615
Colombia,"Other vegetables, fresh n.e.c.",LaNina,18.4615,0.0,0.0,18.4615,18.4615,1,17.56458,5.106413019838798
Colombia,"Other vegetables, fresh n.e.c.",Neutral,17.56458,0.352537681999998,0.5937488374725445,16.9492,18.3333,5,17.56458,0.0
Colombia,Papayas,ElNino,43.5897,0.0,0.0,43.5897,43.5897,1,42.56612,2.404682409390385
Colombia,Papayas,LaNina,45.0,0.0,0.0,45.0,45.0,1,42.56612,5.717880793457337
Colombia,Papayas,Neutral,42.56612,2.7043037820000055,1.6444767502157047,40.5405,44.8718,5,42.56612,0.0
Colombia,"Peas, dry",ElNino,0.5639,0.0,0.0,0.5639,0.5639,1,0.5272600000000001,6.949133254940616
Colombia,"Peas, dry",LaNina,0.6166,0.0,0.0,0.6166,0.6166,1,0.5272600000000001,16.94420210143003
Colombia,"Peas, dry",Neutral,0.5272600000000001,0.0025399879999999974,0.05039829362190745,0.4633,0.5922999999999999,5,0.5272600000000001,0.0
Colombia,Pineapples,ElNino,38.9474,0.0,0.0,38.9474,38.9474,1,38.14788,2.095843858164598
Colombia,Pineapples,LaNina,38.0488,0.0,0.0,38.0488,38.0488,1,38.14788,-0.2597260974921823
Colombia,Pineapples,Neutral,38.14788,0.48528863199999994,0.6966266087367033,37.0732,38.8889,5,38.14788,0.0
Colombia,Plantains and cooking bananas,ElNino,8.1167,0.0,0.0,8.1167,8.1167,1,6.7254000000000005,20.68724536830522
Colombia,Plantains and cooking bananas,LaNina,6.9148000000000005,0.0,0.0,6.9148000000000005,6.9148000000000005,1,6.7254000000000005,2.816189371635888
Colombia,Plantains and cooking bananas,Neutral,6.7254000000000005,0.05006536500000007,0.22375291059559443,6.3258,6.8369,5,6.7254000000000005,0.0
Colombia,Potatoes,ElNino,11.463,0.0,0.0,11.463,11.463,1,10.54602,8.695033766292864
Colombia,Potatoes,LaNina,10.1266,0.0,0.0,10.1266,10.1266,1,10.54602,-3.9770453687741973
Colombia,Potatoes,Neutral,10.54602,1.979474652,1.4069380412797146,8.3091,11.62,5,10.54602,0.0
Colombia,"Pulses, Total",ElNino,0.5225,0.0,0.0,0.5225,0.5225,1,0.52408,-0.3014806899710017
Colombia,"Pulses, Total",LaNina,0.5488,0.0,0.0,0.5488,0.5488,1,0.52408,4.716837124103184
Colombia,"Pulses, Total",Neutral,0.52408,7.978699999999963e-05,0.008932356911812225,0.5126000000000001,0.5342,5,0.52408,0.0
Colombia,"Pumpkins, squash and gourds",ElNino,14.5833,0.0,0.0,14.5833,14.5833,1,14.56398,0.1326560459434761
Colombia,"Pumpkins, squash and gourds",LaNina,14.6939,0.0,0.0,14.6939,14.6939,1,14.56398,0.8920638451851655
Colombia,"Pumpkins, squash and gourds",Neutral,14.56398,0.0006202170000000106,0.024904156279625507,14.5263,14.5946,5,14.56398,0.0
Colombia,Rice,ElNino,1.7932,0.0,0.0,1.7932,1.7932,1,2.01108,-10.833979752172976
Colombia,Rice,LaNina,2.2755,0.0,0.0,2.2755,2.2755,1,2.01108,13.148159198042835
Colombia,Rice,Neutral,2.01108,0.007857862000000002,0.08864458246277661,1.9429,2.1654,5,2.01108,0.0
Colombia,"Roots and Tubers, Total",ElNino,7.585199999999999,0.0,0.0,7.585199999999999,7.585199999999999,1,7.42666,2.134741593125289
Colombia,"Roots and Tubers, Total",LaNina,7.5252,0.0,0.0,7.5252,7.5252,1,7.42666,1.3268414065003629
Colombia,"Roots and Tubers, Total",Neutral,7.42666,0.237126973,0.48695684921766935,6.6335,7.8624,5,7.42666,0.0
Colombia,"Seed cotton, unginned",ElNino,1.225,0.0,0.0,1.225,1.225,1,1.35924,-9.876107236396804
Colombia,"Seed cotton, unginned",LaNina,1.5203,0.0,0.0,1.5203,1.5203,1,1.35924,11.84926870898443
Colombia,"Seed cotton, unginned",Neutral,1.35924,0.006861612999999997,0.08283485377544887,1.2683,1.4533,5,1.35924,0.0
Colombia,Sesame seed,ElNino,0.6,0.0,0.0,0.6,0.6,1,0.56308,6.556794771613261
Colombia,Sesame seed,LaNina,0.55,0.0,0.0,0.55,0.55,1,0.56308,-2.3229381260211657
Colombia,Sesame seed,Neutral,0.56308,0.001993897000000005,0.04465307380237115,0.5003,0.6256,5,0.56308,0.0
Colombia,Sorghum,ElNino,2.3333000000000004,0.0,0.0,2.3333000000000004,2.3333000000000004,1,2.22536,4.85045116295793
Colombia,Sorghum,LaNina,2.25,0.0,0.0,2.25,2.25,1,2.22536,1.1072365819463017
Colombia,Sorghum,Neutral,2.22536,0.04271221299999996,0.20666933250968794,2.0,2.5,5,2.22536,0.0
Colombia,Soya beans,ElNino,1.6835,0.0,0.0,1.6835,1.6835,1,1.50864,11.590571640683
Colombia,Soya beans,LaNina,1.6667,0.0,0.0,1.6667,1.6667,1,1.50864,10.476985894580555
Colombia,Soya beans,Neutral,1.50864,0.013207177999999995,0.11492248692053264,1.3415,1.6216,5,1.50864,0.0
Colombia,Spinach,ElNino,3.3333000000000004,0.0,0.0,3.3333000000000004,3.3333000000000004,1,3.39324,-1.766453301269573
Colombia,Spinach,LaNina,3.3125,0.0,0.0,3.3125,3.3125,1,3.39324,-2.379436762504274
Colombia,Spinach,Neutral,3.39324,0.00365333299999998,0.06044280767800235,3.3226,3.4615,5,3.39324,0.0
Colombia,Sugar Crops Primary,ElNino,38.9954,0.0,0.0,38.9954,38.9954,1,46.540139999999994,-16.211253339590296
Colombia,Sugar Crops Primary,LaNina,57.777800000000006,0.0,0.0,57.777800000000006,57.777800000000006,1,46.540139999999994,24.14616715807046
Colombia,Sugar Crops Primary,Neutral,46.540139999999994,30.742849382999992,5.544623466295975,39.8808,54.1667,5,46.540139999999994,0.0
Colombia,Sugar cane,ElNino,38.9954,0.0,0.0,38.9954,38.9954,1,46.540139999999994,-16.211253339590296
Colombia,Sugar cane,LaNina,57.777800000000006,0.0,0.0,57.777800000000006,57.777800000000006,1,46.540139999999994,24.14616715807046
Colombia,Sugar cane,Neutral,46.540139999999994,30.742849382999992,5.544623466295975,39.8808,54.1667,5,46.540139999999994,0.0
Colombia,Tomatoes,ElNino,14.4667,0.0,0.0,14.4667,14.4667,1,14.15616,2.193673990686737
Colombia,Tomatoes,LaNina,11.3043,0.0,0.0,11.3043,11.3043,1,14.15616,-20.145717482707177
Colombia,Tomatoes,Neutral,14.15616,2.8622105479999993,1.6918068885070776,11.1607,15.2222,5,14.15616,0.0
Colombia,Unmanufactured tobacco,ElNino,1.5792,0.0,0.0,1.5792,1.5792,1,1.9042,-17.067534922802224
Colombia,Unmanufactured tobacco,LaNina,1.8478,0.0,0.0,1.8478,1.8478,1,1.9042,-2.961873752757052
Colombia,Unmanufactured tobacco,Neutral,1.9042,0.02674060999999995,0.163525563750748,1.6389,2.0603,5,1.9042,0.0
Colombia,Vegetables Primary,ElNino,19.609,0.0,0.0,19.609,19.609,1,18.09024,8.395466284582184
Colombia,Vegetables Primary,LaNina,18.4274,0.0,0.0,18.4274,18.4274,1,18.09024,1.863767423759979
Colombia,Vegetables Primary,Neutral,18.09024,0.5422498930000016,0.7363761898649369,17.107599999999998,19.0829,5,18.09024,0.0
Colombia,Watermelons,ElNino,16.0,0.0,0.0,16.0,16.0,1,15.09812,5.973458947206674
Colombia,Watermelons,LaNina,16.666700000000002,0.0,0.0,16.666700000000002,16.666700000000002,1,15.09812,10.389240514713107
Colombia,Watermelons,Neutral,15.09812,0.7851019070000022,0.8860597649143099,14.2857,16.3636,5,15.09812,0.0
Colombia,Wheat,ElNino,0.9167,0.0,0.0,0.9167,0.9167,1,0.9502,-3.525573563460333
Colombia,Wheat,LaNina,1.1765,0.0,0.0,1.1765,1.1765,1,0.9502,23.816038728688703
Colombia,Wheat,Neutral,0.9502,0.022259655000000017,0.14919669902514604,0.7965,1.1364,5,0.9502,0.0
Colombia,Yams,ElNino,8.866700000000002,0.0,0.0,8.866700000000002,8.866700000000002,1,8.48002,4.559894905908264
Colombia,Yams,LaNina,9.4,0.0,0.0,9.4,9.4,1,8.48002,10.848795167935933
Colombia,Yams,Neutral,8.48002,0.2786726670000011,0.5278945604948029,7.8667,9.2667,5,8.48002,0.0
Comoros,Bananas,ElNino,6.9697,0.0,0.0,6.9697,6.9697,1,7.079680000000001,-1.5534600433918067
Comoros,Bananas,LaNina,7.1212,0.0,0.0,7.1212,7.1212,1,7.079680000000001,0.5864671849575027
Comoros,Bananas,Neutral,7.079680000000001,0.007608702000000006,0.08722787398532654,6.9697,7.1429,5,7.079680000000001,0.0
Comoros,"Cassava, fresh",ElNino,5.25,0.0,0.0,5.25,5.25,1,5.07288,3.4915077825613934
Comoros,"Cassava, fresh",LaNina,5.25,0.0,0.0,5.25,5.25,1,5.07288,3.4915077825613934
Comoros,"Cassava, fresh",Neutral,5.07288,0.0026146519999999994,0.051133667969352634,5.0,5.122,5,5.07288,0.0
Comoros,"Cereals, primary",ElNino,1.0949,0.0,0.0,1.0949,1.0949,1,1.11188,-1.527143216893909
Comoros,"Cereals, primary",LaNina,1.0993,0.0,0.0,1.0993,1.0993,1,1.11188,-1.131417059394902
Comoros,"Cereals, primary",Neutral,1.11188,0.0010112370000000023,0.03179995283015373,1.0837,1.1624,5,1.11188,0.0
Comoros,Cocoa beans,ElNino,0.4125,0.0,0.0,0.4125,0.4125,1,0.42156000000000005,-2.149160261884445
Comoros,Cocoa beans,LaNina,0.4828,0.0,0.0,0.4828,0.4828,1,0.42156000000000005,14.526994971059862
Comoros,Cocoa beans,Neutral,0.42156000000000005,0.0003549129999999988,0.018839134799666327,0.4,0.4483,5,0.42156000000000005,0.0
Comoros,"Coconuts, in shell",ElNino,5.0,0.0,0.0,5.0,5.0,1,5.39996,-7.406721531270604
Comoros,"Coconuts, in shell",LaNina,5.6364,0.0,0.0,5.6364,5.6364,1,5.39996,4.378550952229275
Comoros,"Coconuts, in shell",Neutral,5.39996,0.006610248000000009,0.08130343166189241,5.2727,5.4545,5,5.39996,0.0
Comoros,"Coffee, green",ElNino,0.3333,0.0,0.0,0.3333,0.3333,1,0.45666,-27.01353304427802
Comoros,"Coffee, green",LaNina,0.45,0.0,0.0,0.45,0.45,1,0.45666,-1.458415451320457
Comoros,"Coffee, green",Neutral,0.45666,0.005224278000000001,0.07227916712303761,0.3333,0.5,5,0.45666,0.0
Comoros,"Fibre Crops, Fibre Equivalent",ElNino,0.6467,0.0,0.0,0.6467,0.6467,1,0.64892,-0.3421068852863218
Comoros,"Fibre Crops, Fibre Equivalent",LaNina,0.526,0.0,0.0,0.526,0.526,1,0.64892,-18.942242495222835
Comoros,"Fibre Crops, Fibre Equivalent",Neutral,0.64892,0.015309026999999998,0.12372965287270468,0.438,0.7356,5,0.64892,0.0
Comoros,Fruit Primary,ElNino,7.8788,0.0,0.0,7.8788,7.8788,1,8.104339999999999,-2.7829533311780943
Comoros,Fruit Primary,LaNina,8.0303,0.0,0.0,8.0303,8.0303,1,8.104339999999999,-0.9135845732039665
Comoros,Fruit Primary,Neutral,8.104339999999999,0.02450718299999983,0.15654770199526988,7.8788,8.2143,5,8.104339999999999,0.0
Comoros,Maize (corn),ElNino,1.0714,0.0,0.0,1.0714,1.0714,1,1.06058,1.020196496256749
Comoros,Maize (corn),LaNina,1.0938,0.0,0.0,1.0938,1.0938,1,1.06058,3.1322483923890725
Comoros,Maize (corn),Neutral,1.06058,0.001219112000000003,0.0349157843961725,1.0222,1.1,5,1.06058,0.0
Comoros,"Oilcrops, Cake Equivalent",ElNino,0.4,0.0,0.0,0.4,0.4,1,0.43201999999999996,-7.411693903060029
Comoros,"Oilcrops, Cake Equivalent",LaNina,0.4508999999999999,0.0,0.0,0.4508999999999999,0.4508999999999999,1,0.43201999999999996,4.370168047775555
Comoros,"Oilcrops, Cake Equivalent",Neutral,0.43201999999999996,4.2631999999999296e-05,0.006529318494299332,0.4218,0.4363999999999999,5,0.43201999999999996,0.0
